year,title,url
2020,UNITER: Universal Image-Text Representation Learning,"https://arxiv.org/pdf/1909.11740.pdf ""UNITER (2020) — arXiv"""
2025,Understanding the RoPE Extensions of Long-Context LLMs,https://aclanthology.org/2025.coling-main.600.pdf
2023,Uni3DL: Unified Model for 3D and Language Understanding,"https://arxiv.org/pdf/2312.03026.pdf ""Uni3DL (2023) — arXiv"""
1990,Unified Theories of Cognition,https://www.hup.harvard.edu/books/9780674921016
2018,Universal Transformer (UT),MISSING
2018,Universal Transformers,"https://arxiv.org/pdf/1807.03819.pdf ""Universal Transformers (2018) — arXiv"""
2018,Universal Transformers (UT),https://arxiv.org/abs/1807.03819
2021,VATT: Transformers for Multimodal Self-Supervised Learning,"https://arxiv.org/pdf/2104.11178.pdf ""VATT (2021) — arXiv"""
2019,"VCR: Visual Commonsense Reasoning (""From Recognition to Cognition..."")",https://arxiv.org/abs/1811.10830
2024,VG4D: Vision-Language Model Goes 4D Video Recognition,"https://arxiv.org/pdf/2404.11605.pdf ""VG4D (2024) — arXiv"""
2017,"VQA v2.0 (""Making the V in VQA Matter"")",https://arxiv.org/abs/1612.00837
2015,VQA: Visual Question Answering,https://arxiv.org/abs/1505.00468
2025,VRoPE: Rotary Position Embedding for Video Large Language Models,"https://arxiv.org/pdf/2502.11664.pdf ""VRoPE (2025) — arXiv"""
2025,Vector Symbolic Algebras for the Abstraction and Reasoning Corpus,https://arxiv.org/abs/2511.08747
2025,Vector Symbolic Algebras for the Abstraction and Reasoning Corpus,https://arcprize.org/blog/arc-prize-2025-results-analysis
2019,ViLBERT: Pretraining Task-Agnostic Vision-and-Language Representations,"https://arxiv.org/pdf/1908.02265.pdf ""ViLBERT (2019) — arXiv"""
2021,ViLT: Vision-and-Language Transformer Without Convolution or Region Supervision,"https://arxiv.org/pdf/2102.03334.pdf ""ViLT (2021) — arXiv"""
2022,ViTDet: Exploring Plain ViT Backbones for Object Detection,https://arxiv.org/abs/2203.16527
2021,ViViT: A Video Vision Transformer,https://openaccess.thecvf.com/content/ICCV2021/papers/Arnab_ViViT_A_Video_Vision_Transformer_ICCV_2021_paper.pdf
2021,Video Swin Transformer,https://arxiv.org/abs/2106.13230
2024,Video-MME: The First-Ever Comprehensive Evaluation Benchmark of Multi-modal LLMs in Video Analysis,https://arxiv.org/abs/2405.21075
2019,VideoBERT: A Joint Model for Video and Language Representation Learning,"https://arxiv.org/pdf/1904.01766.pdf ""VideoBERT (2019) — arXiv"""
2021,VideoCLIP: Contrastive Pretraining for Zero-Shot Video-Text Understanding,"https://arxiv.org/pdf/2109.14084.pdf ""VideoCLIP (2021) — arXiv"""
2022,ViewFormer: NeRF-free Neural Rendering from Few Images Using Transformers,https://arxiv.org/abs/2203.10157
2025,VisioMath: Benchmarking Figure-based Mathematical Reasoning in LMMs,https://arxiv.org/abs/2506.06727
1982,Vision: A Computational Investigation into the Human Representation and Processing of Visual Information,https://direct.mit.edu/books/monograph/3299/VisionA-Computational-Investigation-into-the-Human
2019,VisualBERT: A Simple and Performant Baseline for Vision and Language,"https://arxiv.org/pdf/1908.03557.pdf ""VisualBERT (2019) — arXiv"""
2018,VizWiz Grand Challenge: Answering Visual Questions from Blind People,https://arxiv.org/abs/1802.08218
2020,"Vokenization: Improving Language Understanding with Contextualized, Visual-Grounded Supervision",https://arxiv.org/pdf/2010.06775
2020,"Vokenization: Improving Language Understanding with Contextualized, Visual-Grounded Supervision",https://arxiv.org/pdf/2010.06775
2023,VoxFormer: Sparse Voxel Transformer for Camera-based 3D Semantic Scene Completion,https://arxiv.org/abs/2302.12251
2021,Voxel Transformer for 3D Object Detection (VoTr),https://arxiv.org/abs/2109.02497
2024,Voxel self-attention and center-point for 3D object detector,https://www.cell.com/iscience/fulltext/S2589-0042%2824%2901984-9
2025,WALRUS: A Cross-Domain Foundation Model for Continuum Dynamics,"https://arxiv.org/pdf/2511.15684.pdf ""WALRUS (2025) — arXiv"""
2025,Wavelet-based Positional Representation for Long Context,https://openreview.net/forum?id=OhauMUNW8T
2024,What matters when building vision-language models? (Idefics2),"https://arxiv.org/pdf/2405.02246.pdf ""Idefics2 study (2024) — arXiv"""
2022,Winoground: Probing Vision-Language Models for Compositionality,"https://arxiv.org/pdf/2204.03162.pdf ""Winoground (2022) — arXiv"""
1974,Working Memory,https://www.sciencedirect.com/science/article/pii/S0079742108604521
2012,"Working Memory: Theories, Models, and Controversies",https://pubmed.ncbi.nlm.nih.gov/21961947/
2019,XLNet: Generalized Autoregressive Pretraining for Language Understanding,https://arxiv.org/pdf/1906.08237
2022,XPos / Length-Extrapolatable Transformer,https://arxiv.org/pdf/2212.10554
2023,YaRN: Efficient Context Window Extension of Large Language Models,https://arxiv.org/abs/2309.00071
2023,YaRN: Efficient Context Window Extension of Large Language Models,"https://arxiv.org/pdf/2309.00071.pdf ""YaRN (2023) — arXiv"""
2020,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,https://arxiv.org/abs/1910.02054
2025,Zero-Shot 4D LiDAR Panoptic Segmentation (SAL-4D),https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Zero-Shot_4D_Lidar_Panoptic_Segmentation_CVPR_2025_paper.pdf
2025,Zero-Shot 4D LiDAR Panoptic Segmentation (SAL-4D),https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Zero-Shot_4D_Lidar_Panoptic_Segmentation_CVPR_2025_paper.pdf
2021,Zero-Shot Text-to-Image Generation,"https://arxiv.org/pdf/2102.12092.pdf ""Zero-Shot Text-to-Image Generation (2021) — arXiv"""
2021,Zero-Shot Text-to-Image Generation,"https://arxiv.org/pdf/2102.12092.pdf ""Zero-Shot Text-to-Image Generation (2021) — arXiv"""
2021,Zero-Shot Text-to-Image Generation (DALL-E),https://arxiv.org/abs/2102.12092
2021,diff-SAT - Sampling and Probabilistic Reasoning for SAT and Answer Set Programming,https://arxiv.org/abs/2101.00589
2021,miniF2F: a cross-system benchmark for formal Olympiad-level mathematics,https://arxiv.org/abs/2109.00110
2025,the ARChitects,https://arcprize.org/competitions/2025/
2013,word2vec (Skip-gram / CBOW),MISSING
